 #x0  -8000
 #y0  -4000
 #xsize  2000
 #ysize  2000
 #step  50
 #wait  300
-9000	-5000	0.00076
-8950	-5000	0.00061
-8900	-5000	0.00061
-8850	-5000	0.00046
-8800	-5000	0.00076
-8750	-5000	0.00076
-8700	-5000	0.00061
-8650	-5000	0.00046
-8600	-5000	0.00061
-8550	-5000	0.00061
-8500	-5000	0.00046
-8450	-5000	0.00031
-8400	-5000	0.00046
-8350	-5000	0.00046
-8300	-5000	0.00031
-8250	-5000	0.00031
-8200	-5000	0.00031
-8150	-5000	0.00046
-8100	-5000	0.00061
-8050	-5000	0.00076
-8000	-5000	0.00061
-7950	-5000	0.00061
-7900	-5000	0.00061
-7850	-5000	0.00046
-7800	-5000	0.00046
-7750	-5000	0.00046
-7700	-5000	0.00031
-7650	-5000	0.00031
-7600	-5000	0.00046
-7550	-5000	0.00031
-7500	-5000	0.00031
-7450	-5000	0.00031
-7400	-5000	0.00031
-7350	-5000	0.00031
-7300	-5000	0.00015
-7250	-5000	0.00061
-7200	-5000	0.00061
-7150	-5000	0.00061
-7100	-5000	0.00061
-7050	-5000	0.00061
-7000	-5000	0.00061
-9000	-4950	0.00046
-8950	-4950	0.00061
-8900	-4950	0.00076
-8850	-4950	0.00061
-8800	-4950	0.00076
-8750	-4950	0.00046
-8700	-4950	0.00046
-8650	-4950	0.00046
-8600	-4950	0.00031
-8550	-4950	0.00031
-8500	-4950	0.00031
-8450	-4950	0.00031
-8400	-4950	0.00092
-8350	-4950	0.00092
-8300	-4950	0.00092
-8250	-4950	0.00092
-8200	-4950	0.00061
-8150	-4950	0.00076
-8100	-4950	0.00061
-8050	-4950	0.00061
-8000	-4950	0.00061
-7950	-4950	0.00061
-7900	-4950	0.00046
-7850	-4950	0.00031
-7800	-4950	0.00031
-7750	-4950	0.00031
-7700	-4950	0.00031
-7650	-4950	0.00031
-7600	-4950	0.00031
-7550	-4950	0.00061
-7500	-4950	0.00061
-7450	-4950	0.00076
-7400	-4950	0.00061
-7350	-4950	0.00061
