 #x0  14700
 #y0  16000
 #xsize  2000
 #ysize  2000
 #step  50
 #wait  300
13700	15000	0.00061
13750	15000	0.00061
13800	15000	0.00061
13850	15000	0.00061
13900	15000	0.00046
13950	15000	0.00046
14000	15000	0.00046
14050	15000	0.00046
14100	15000	0.00031
14150	15000	0.00046
14200	15000	0.00046
14250	15000	0.00046
14300	15000	0.00031
14350	15000	0.00031
14400	15000	0.00031
14450	15000	0.00031
14500	15000	0.00031
14550	15000	0.00061
14600	15000	0.00061
14650	15000	0.00061
14700	15000	0.00076
14750	15000	0.00061
14800	15000	0.00046
14850	15000	0.00061
14900	15000	0.00061
14950	15000	0.00046
15000	15000	0.00061
15050	15000	0.00031
15100	15000	0.00046
15150	15000	0.00031
15200	15000	0.00046
15250	15000	0.00031
15300	15000	0.00031
15350	15000	0.00031
15400	15000	0.00015
15450	15000	0.00061
15500	15000	0.00076
15550	15000	0.00076
15600	15000	0.00076
15650	15000	0.00046
15700	15000	0.00076
13700	15050	0.00046
13750	15050	0.00076
13800	15050	0.00076
13850	15050	0.00061
13900	15050	0.00061
13950	15050	0.00061
14000	15050	0.00061
14050	15050	0.00046
14100	15050	0.00031
14150	15050	0.00046
14200	15050	0.00046
14250	15050	0.00031
14300	15050	0.00076
14350	15050	0.00076
14400	15050	0.00076
14450	15050	0.00076
14500	15050	0.00076
14550	15050	0.00061
14600	15050	0.00076
14650	15050	0.00046
14700	15050	0.00061
14750	15050	0.00061
14800	15050	0.00046
14850	15050	0.00046
14900	15050	0.00046
14950	15050	0.00046
15000	15050	0.00031
15050	15050	0.00031
15100	15050	0.00031
15150	15050	0.00076
15200	15050	0.00076
15250	15050	0.00092
15300	15050	0.00076
15350	15050	0.00076
15400	15050	0.00061
15450	15050	0.00061
15500	15050	0.00046
15550	15050	0.00061
15600	15050	0.00046
15650	15050	0.00046
15700	15050	0.00046
13700	15100	0.00046
13750	15100	0.00061
13800	15100	0.00061
13850	15100	0.00046
13900	15100	0.00046
13950	15100	0.00046
14000	15100	0.00031
14050	15100	0.00076
14100	15100	0.00076
14150	15100	0.00061
14200	15100	0.00061
14250	15100	0.00061
14300	15100	0.00061
14350	15100	0.00061
14400	15100	0.00076
14450	15100	0.00061
14500	15100	0.00092
14550	15100	0.00061
14600	15100	0.00061
14650	15100	0.00046
14700	15100	0.00046
14750	15100	0.00046
14800	15100	0.00031
14850	15100	0.00015
14900	15100	0.00061
14950	15100	0.00076
15000	15100	0.00061
15050	15100	0.00046
15100	15100	0.00061
15150	15100	0.00061
15200	15100	0.00061
15250	15100	0.00046
15300	15100	0.00046
15350	15100	0.00046
15400	15100	0.00046
15450	15100	0.00046
15500	15100	0.00031
15550	15100	0.00031
15600	15100	0.00031
15650	15100	0.00031
15700	15100	0.00031
13700	15150	0.00061
13750	15150	0.00107
13800	15150	0.00092
13850	15150	0.00092
13900	15150	0.00107
13950	15150	0.00061
14000	15150	0.00076
14050	15150	0.00076
14100	15150	0.00061
14150	15150	0.00076
14200	15150	0.00046
14250	15150	0.00046
14300	15150	0.00061
14350	15150	0.00046
14400	15150	0.00046
14450	15150	0.00046
14500	15150	0.00046
14550	15150	0.00046
14600	15150	0.00046
14650	15150	0.00092
14700	15150	0.00107
14750	15150	0.00092
14800	15150	0.00092
14850	15150	0.00061
14900	15150	0.00076
14950	15150	0.00046
15000	15150	0.00061
15050	15150	0.00046
15100	15150	0.00046
15150	15150	0.00046
15200	15150	0.00031
15250	15150	0.00031
15300	15150	0.00046
15350	15150	0.00031
15400	15150	0.00031
15450	15150	0.00031
15500	15150	0.00061
15550	15150	0.00092
15600	15150	0.00076
15650	15150	0.00061
15700	15150	0.00061
13700	15200	0.00061
13750	15200	0.00061
13800	15200	0.00076
13850	15200	0.00092
13900	15200	0.00092
13950	15200	0.00076
14000	15200	0.00076
14050	15200	0.00076
14100	15200	0.00061
14150	15200	0.00046
14200	15200	0.00046
14250	15200	0.00046
14300	15200	0.00031
14350	15200	0.00076
14400	15200	0.00076
14450	15200	0.00092
14500	15200	0.00076
14550	15200	0.00092
14600	15200	0.00092
14650	15200	0.00092
14700	15200	0.00076
14750	15200	0.00076
14800	15200	0.00076
14850	15200	0.00061
14900	15200	0.00061
14950	15200	0.00046
15000	15200	0.00046
15050	15200	0.00046
15100	15200	0.00031
15150	15200	0.00031
15200	15200	0.00031
15250	15200	0.00061
15300	15200	0.00061
15350	15200	0.00092
15400	15200	0.00076
15450	15200	0.00076
15500	15200	0.00061
15550	15200	0.00061
15600	15200	0.00046
15650	15200	0.00046
15700	15200	0.00046
13700	15250	0.00046
13750	15250	0.00046
13800	15250	0.00061
13850	15250	0.00061
13900	15250	0.00061
13950	15250	0.00061
14000	15250	0.00061
14050	15250	0.00107
14100	15250	0.00107
14150	15250	0.00107
14200	15250	0.00107
14250	15250	0.00076
14300	15250	0.00076
14350	15250	0.00061
14400	15250	0.00076
14450	15250	0.00076
14500	15250	0.00061
14550	15250	0.00061
14600	15250	0.00061
14650	15250	0.00061
14700	15250	0.00061
14750	15250	0.00061
14800	15250	0.00046
14850	15250	0.00046
14900	15250	0.00031
14950	15250	0.00092
15000	15250	0.00076
15050	15250	0.00061
15100	15250	0.00061
15150	15250	0.00061
15200	15250	0.00046
15250	15250	0.00046
15300	15250	0.00061
15350	15250	0.00046
15400	15250	0.00061
15450	15250	0.00046
15500	15250	0.00046
15550	15250	0.00031
15600	15250	0.00046
15650	15250	0.00031
15700	15250	0.00031
13700	15300	0.00031
13750	15300	0.00031
13800	15300	0.00076
13850	15300	0.00107
13900	15300	0.00076
13950	15300	0.00107
14000	15300	0.00092
14050	15300	0.00107
14100	15300	0.00092
14150	15300	0.00076
14200	15300	0.00076
14250	15300	0.00076
14300	15300	0.00061
14350	15300	0.00061
14400	15300	0.00061
14450	15300	0.00046
14500	15300	0.00046
14550	15300	0.00031
14600	15300	0.00031
14650	15300	0.00031
14700	15300	0.00076
14750	15300	0.00107
14800	15300	0.00092
14850	15300	0.00061
14900	15300	0.00092
14950	15300	0.00076
15000	15300	0.00076
15050	15300	0.00061
15100	15300	0.00046
15150	15300	0.00061
15200	15300	0.00046
15250	15300	0.00046
15300	15300	0.00046
15350	15300	0.00031
15400	15300	0.00031
15450	15300	0.00031
15500	15300	0.00031
15550	15300	0.00061
15600	15300	0.00076
15650	15300	0.00061
15700	15300	0.00061
13700	15350	0.00076
13750	15350	0.00092
13800	15350	0.00092
13850	15350	0.00092
13900	15350	0.00107
13950	15350	0.00122
14000	15350	0.00122
14050	15350	0.00107
14100	15350	0.00107
14150	15350	0.00076
14200	15350	0.00061
14250	15350	0.00061
14300	15350	0.00061
14350	15350	0.00061
14400	15350	0.00122
14450	15350	0.00122
14500	15350	0.00107
14550	15350	0.00107
14600	15350	0.00092
14650	15350	0.00076
14700	15350	0.00092
14750	15350	0.00061
14800	15350	0.00076
14850	15350	0.00076
14900	15350	0.00061
14950	15350	0.00046
15000	15350	0.00046
15050	15350	0.00046
15100	15350	0.00031
15150	15350	0.00046
15200	15350	0.00031
15250	15350	0.00031
15300	15350	0.00061
15350	15350	0.00061
15400	15350	0.00076
15450	15350	0.00076
15500	15350	0.00061
15550	15350	0.00061
15600	15350	0.00061
15650	15350	0.00046
15700	15350	0.00046
13700	15400	0.00046
13750	15400	0.00076
13800	15400	0.00092
13850	15400	0.00107
13900	15400	0.00122
13950	15400	0.00153
14000	15400	0.00183
14050	15400	0.00183
14100	15400	0.00183
14150	15400	0.00168
14200	15400	0.00168
14250	15400	0.00122
14300	15400	0.00122
14350	15400	0.00092
14400	15400	0.00092
14450	15400	0.00092
14500	15400	0.00107
14550	15400	0.00107
14600	15400	0.00076
14650	15400	0.00061
14700	15400	0.00061
14750	15400	0.00046
14800	15400	0.00046
14850	15400	0.00046
