 #x0  -23500
 #y0  -17000
 #xsize  2000
 #ysize  2000
 #step  50
 #wait  300
-24500	-18000	0.00244
-24450	-18000	0.00046
-24400	-18000	0.00046
-24350	-18000	0.00061
-24300	-18000	0.00046
-24250	-18000	0.00061
-24200	-18000	0.00046
-24150	-18000	0.00046
-24100	-18000	0.00046
-24050	-18000	0.00046
-24000	-18000	0.00031
-23950	-18000	0.00046
-23900	-18000	0.00031
-23850	-18000	0.00031
-23800	-18000	0.00031
-23750	-18000	0.00015
-23700	-18000	0.00015
-23650	-18000	0.00015
-23600	-18000	0.00046
-23550	-18000	0.00061
-23500	-18000	0.00046
-23450	-18000	0.00061
-23400	-18000	0.00046
-23350	-18000	0.00031
-23300	-18000	0.00046
-23250	-18000	0.00046
-23200	-18000	0.00046
-23150	-18000	0.00031
-23100	-18000	0.00046
-23050	-18000	0.00031
-23000	-18000	0.00031
-22950	-18000	0.00015
-22900	-18000	0.00031
-22850	-18000	0.00031
-22800	-18000	0.00015
-22750	-18000	0.00015
-22700	-18000	0.00046
-22650	-18000	0.00061
-22600	-18000	0.00046
-22550	-18000	0.00061
-22500	-18000	0.00061
-24500	-17950	0.00046
-24450	-17950	0.00046
-24400	-17950	0.00031
-24350	-17950	0.00031
-24300	-17950	0.00046
-24250	-17950	0.00031
-24200	-17950	0.00031
-24150	-17950	0.00015
-24100	-17950	0.00031
-24050	-17950	0.00031
-24000	-17950	0.00015
-23950	-17950	0.00031
-23900	-17950	0.00015
-23850	-17950	0.00076
-23800	-17950	0.00076
-23750	-17950	0.00061
-23700	-17950	0.00061
-23650	-17950	0.00046
-23600	-17950	0.00046
-23550	-17950	0.00046
-23500	-17950	0.00031
-23450	-17950	0.00046
-23400	-17950	0.00031
-23350	-17950	0.00031
-23300	-17950	0.00031
-23250	-17950	0.00015
-23200	-17950	0.00031
-23150	-17950	0.00031
-23100	-17950	0.00031
-23050	-17950	0.00015
-23000	-17950	0.00046
-22950	-17950	0.00061
-22900	-17950	0.00046
-22850	-17950	0.00046
-22800	-17950	0.00061
-22750	-17950	0.00061
-22700	-17950	0.00046
-22650	-17950	0.00031
-22600	-17950	0.00031
-22550	-17950	0.00031
-22500	-17950	0.00046
-24500	-17900	0.00046
-24450	-17900	0.00031
-24400	-17900	0.00031
-24350	-17900	0.00031
-24300	-17900	0.00015
-24250	-17900	0.00031
-24200	-17900	0.00015
-24150	-17900	0.00046
-24100	-17900	0.00046
-24050	-17900	0.00061
-24000	-17900	0.00061
-23950	-17900	0.00046
-23900	-17900	0.00046
-23850	-17900	0.00046
-23800	-17900	0.00046
-23750	-17900	0.00031
-23700	-17900	0.00031
-23650	-17900	0.00031
-23600	-17900	0.00031
-23550	-17900	0.00031
-23500	-17900	0.00031
-23450	-17900	0.00031
-23400	-17900	0.00031
-23350	-17900	0.00015
-23300	-17900	0.00015
